PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00j3i,5rk1/R5p1/5q1p/8/3p4/1P4Q1/P3rPPP/5RK1 w - - 2 38,g3g4 f6f2 f1f2 e2e1 f2f1 e1f1,1346,75,96,11458,endgame long mate mateIn3 sacrifice,https://lichess.org/InWtDWaB#75,
00j8L,6R1/2q2pp1/6kp/1pr5/p2Q1P2/2P3PP/1P5K/8 b - - 4 37,f7f6 d4e4 c5f5 g8f8 c7d7 g3g4,2927,105,90,217,crushing endgame long,https://lichess.org/eAtX7oiv/black#74,
00j8y,3kr2r/2p2p1p/1p2p3/pQ1PP3/4q1n1/B5K1/P1P4P/3R1R2 b - - 4 25,d8c8 b5a6 c8b8 a3d6 e4e5 d6e5,2374,92,85,62,crushing long middlegame,https://lichess.org/ur2vjM1B/black#50,
00jG1,5q1k/4b1p1/2b1p3/2pp2n1/8/2P2PB1/PP2QP1P/R4RK1 w - - 3 25,h2h4 g5f3 g1g2 d5d4,1636,75,88,328,middlegame,https://lichess.org/RDgVFWGO#49,
00jIG,8/2p5/2B2k2/pp6/2bP1K2/P1P5/1P5p/8 w - - 0 47,c6e4 f6e6 f4g3 c4d5 g3h2 d5e4,2262,75,53,135,bishopEndgame crushing endgame long,https://lichess.org/810w8Q0F#93,
00jNk,7r/2Q2pb1/3ppk1p/5Bp1/3P4/1N2P1P1/Pr2qPP1/R5KR w - - 6 29,c7d6 e2f2 g1h2 f2g2,987,94,93,2864,fork mate mateIn2 middlegame short,https://lichess.org/aOJ6ffu5#57,
00jOm,1r6/3Pkppp/4p3/3p4/8/8/P4PPP/2R3K1 w - - 0 29,c1c8 b8b1 c8c1 b1c1,816,81,89,349,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/AptD0dS5#57,
00jPH,1k1r3r/1b1p1p2/p3p3/1p2Pn2/3n2Np/P1Q5/1P3PPP/1B2NRK1 w - - 2 26,b1f5 d4e2 g1h1 e2c3,1471,77,93,6992,advantage fork middlegame short,https://lichess.org/01iokLOA#51,
00jQ7,8/7p/1p3Qpk/1Pp5/2Pp4/5PP1/2q3KP/8 w - - 1 41,g2h3 c2f5 f6f5 g6f5,966,78,98,341,crushing endgame master queenEndgame short,https://lichess.org/B5l9Wp7O#81,
00jUu,8/5ppk/p1Q4p/2R4P/1q2P3/5P2/1P4P1/1K1n4 w - - 2 45,c5c1 b4b2,826,77,100,167,endgame master mate mateIn1 oneMove,https://lichess.org/ZhzdgIpD#89,
00jd8,4b2k/R7/p4q2/2P1r2p/3QP1pP/1B6/P5p1/6KR w - - 0 36,h1h2 f6f1,958,87,76,55,mate mateIn1 middlegame oneMove,https://lichess.org/aHbfNMOT#71,
00jdm,r3r1k1/ppp2ppN/3p4/2bq1b1Q/3p4/3B1P2/PPP4P/R1B3K1 b - - 2 22,g7g6 h7f6 g8g7 h5h4 e8h8 h4h8 a8h8 f6d5 f5d3 c2d3,2772,111,91,174,advantage fork middlegame veryLong,https://lichess.org/6snrVDus/black#44,
00jgd,5Q2/8/8/8/pn6/k6r/8/2K5 w - - 2 83,f8d6 h3c3 c1d2 c3d3 d6d3 b4d3,1758,75,94,2877,crushing endgame exposedKing fork long,https://lichess.org/8DDrygoE#165,
00jhH,r7/2p1kp2/3p1np1/1p2p1N1/4P3/2PP2P1/1P2Q1PK/8 w - - 4 29,e2f2 f6g4 h2g1 g4f2,1023,89,100,34,crushing endgame fork short,https://lichess.org/AXtraot9#57,
00k4u,r2b2r1/p2P1p2/1pNQ1p1k/6qp/5R2/P2B3P/1P3PP1/6K1 w - - 2 28,c6d8 g5g2,863,130,81,49,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/wDp8QswW#55,
00k5U,6k1/pp6/3br2p/6pq/3R2R1/1P5P/P1P2KQ1/8 w - - 5 30,h3h4 h5f7 g2f3 e6f6 f3f6 f7f6,2204,79,90,96,advantage endgame long pin,https://lichess.org/PUiK4OHl#59,
00kCm,2r3k1/3n1pp1/pq2r1p1/2p5/3b4/BP5P/P2N1PP1/R1Q1R1K1 w - - 0 23,a3b2 e6e1 c1e1 d4b2 d2c4 b6f6 c4b2 f6b2,1826,75,93,6373,advantage middlegame veryLong,https://lichess.org/gGz3J9oc#45,
00kDo,8/5ppk/6qp/P1p1p3/2B4Q/1P2PbP1/5P1P/6K1 w - - 1 37,a5a6 g6b1 c4f1 f3e2 h4h3 e2a6,1872,75,87,685,advantage endgame long pin,https://lichess.org/dYy9DNqE#73,
00kQE,1rb3k1/p5pp/1p6/3R4/2B1p3/8/PP3rPP/1K5R b - - 1 26,g8h8 d5d8 f2f8 d8f8,429,114,89,949,backRankMate endgame mate mateIn2 short,https://lichess.org/X9v1Mn91/black#52,
00kRi,2r1kb1r/p1q2ppp/2p1p3/3pPbP1/Q2P3P/2R2P2/PP1N4/R1B1K3 w Qk - 3 20,c3c6 c7c6 a4c6 c8c6,733,101,81,344,crushing middlegame short,https://lichess.org/KE2mWPfP#39,
00kS9,4r1k1/1ppbrpp1/7p/p2P4/3q1P2/P2B1P2/1P1Q2PP/3RR2K w - - 5 26,d3h7 g8h7 e1e7 d4d2 d1d2 e8e7,1452,75,100,408,advantage hangingPiece long middlegame,https://lichess.org/EqdCxWr9#51,
00kXF,6rr/p1k1qp2/Ppn1p3/3pP1b1/QP1n1NNp/3P3P/3B2PK/1R2R3 b - - 2 32,c7b8 b4b5 g5f4 d2f4 g8g4 h3g4,1821,74,87,1352,crushing long middlegame,https://lichess.org/y2IIeAMQ/black#64,
00kZF,r3r3/1p1n2pk/2p1pq1p/2P5/1p2R3/P2Q1N1P/5PP1/R5K1 b - - 1 24,f6a1 e4e1 h7h8 e1a1,1312,75,91,2502,crushing discoveredAttack middlegame short,https://lichess.org/7skMhb04/black#48,
00kZO,3Q4/4rRbk/p1qp2p1/1p2r2p/2p1P1bP/6N1/PP4P1/1B3R1K b - - 11 37,c6d7 d8f8 e7f7 f1f7 d7f7 f8f7,2162,119,100,24,advantage long middlegame pin,https://lichess.org/8DbGNqW8/black#74,
00kdd,7r/1p3p2/p1n2p2/3kpN1P/1PR5/P2P1P2/1K5P/8 b - - 0 29,h8h5 c4c5 d5e6 f5g7,1373,109,62,18,advantage endgame master short,https://lichess.org/GmwzgjE0/black#58,
00ko8,6k1/5ppp/pp6/3q4/P2R2Q1/8/1Pr1r1PP/5R1K b - - 3 26,h7h5 g4e2 c2e2 d4d5,1698,78,83,72,advantage endgame master short,https://lichess.org/hUVak5e1/black#52,
00kyA,k2r3r/pp6/6R1/3P2Pp/2P2B1n/P1N4q/1P3P2/R2Q2K1 w - - 1 24,d1f1 h4f3,1060,78,70,105,mate mateIn1 middlegame oneMove,https://lichess.org/IwZQoemw#47,
00l0K,2b5/2p2p2/k7/1qQ1P3/1p6/1N3P2/1PP5/2K5 w - - 3 38,c5c7 b5f1 c1d2 f1f2 d2d3 c8f5 d3c4 f2c2 c4b4 c2c7,1669,75,60,185,crushing deflection endgame skewer veryLong,https://lichess.org/MeKa7kj3#75,
00l1z,8/8/2p5/7R/2B4P/KP2knp1/P1P5/8 w - - 0 45,h5g5 f3g5 h4g5 g3g2,1279,75,75,488,advancedPawn advantage endgame master short,https://lichess.org/rxdwGjw0#89,
00l68,3k2Q1/q7/3pB1p1/2pP1p2/2P2P2/rp2PK1P/8/8 b - - 2 37,d8c7 g8c8 c7b6 c8c6 b6a5 c6b5,1377,77,96,13069,endgame long mate mateIn3,https://lichess.org/jJLdwY9R/black#74,
00lG8,1r2b1k1/5ppp/1r2p3/2Q5/p3P3/5P2/P1P3PP/2KR4 w - - 5 26,d1d8 b6b1 c1d2 b8d8,1260,76,73,191,advantage endgame short,https://lichess.org/5GuRg1Gx#51,
00lHu,8/p7/6P1/4p3/R4pK1/1r2k2P/8/8 b - - 0 47,f4f3 g6g7 b3b8 a4a3,1776,76,94,7698,advancedPawn crushing endgame rookEndgame short,https://lichess.org/kX9fNCdN/black#94,
00lJm,5r1k/ppp1nBp1/3pN3/7p/3P3P/2P2RK1/PP3QP1/1q5r b - - 6 26,f8f7 f3f7 b1d3 f2f3,2141,84,90,1829,advantage hangingPiece middlegame short,https://lichess.org/iXsE09XZ/black#52,
00lMW,2r4k/p4qpp/1p2R3/2p3Q1/8/7P/PB3PP1/6K1 b - - 0 29,f7e6 g5g7,678,101,94,163,endgame mate mateIn1 oneMove,https://lichess.org/nd9PhkFp/black#58,
00lPH,5r1k/ppp3pp/1bp2rq1/4B3/Q1BP4/2P4b/PP1N2PK/4R2R w - - 0 21,e5g3 h3g2 h1f1 g2f1,2106,88,63,27,crushing middlegame short,https://lichess.org/IO95HyLK#41,
00lPy,r7/3R1pkp/2p1p1p1/3bB3/1r6/2R4P/5PP1/6K1 b - - 1 24,g7f8 e5d6 f8g7 d6b4 a8a1 g1h2,1261,78,74,138,advantage endgame fork long,https://lichess.org/yjElTdKc/black#48,
00lRC,8/3k1p1p/8/3Pp3/4K3/3P2P1/1pB4P/b7 b - - 1 36,d7d6 c2b1 f7f5 e4f5,2227,76,94,381,bishopEndgame crushing endgame quietMove short,https://lichess.org/TLhjLF8g/black#72,
00lUJ,8/4k3/5pK1/1p2p2P/2p2b2/5P2/1PB5/8 b - - 3 34,e7e6 h5h6 f4h6 g6h6,1952,76,87,409,bishopEndgame crushing endgame short,https://lichess.org/1ROfM0IO/black#68,
00lY4,2R3k1/rb3ppp/pn2p3/4P3/1P1P1P2/P4B2/6PP/5RK1 b - - 0 23,b6c8 f1c1 c8b6 c1c7 b7f3 c7a7,1829,75,80,199,advantage endgame long,https://lichess.org/maqTkdnt/black#46,
00lap,8/8/2k3P1/R7/P2p2rp/3K4/8/8 b - - 0 45,g4g6 a5a6 c6d7 a6g6,976,77,100,146,crushing endgame master rookEndgame short skewer,https://lichess.org/vMSyus5U/black#90,
00ldC,3r1r2/pp3pk1/2p1pRp1/6Qp/2P5/P7/1q4PP/5R1K b - - 1 31,d8d2 f6g6 f7g6 g5e7 g7h6 e7f8 b2g7 f8f4 h6h7 f4d2,1672,75,96,927,advantage clearance deflection endgame fork sacrifice veryLong,https://lichess.org/xdFXCpYF/black#62,
00lhJ,3q3k/3n4/3PQ2p/p3P1r1/P1P4b/2N1p2P/1r6/R5RK b - - 1 32,d7e5 e6h6 h8g8 h6h4 b2h2 h1h2 e5f3 h2h1 f3h4 g1g5,2446,79,84,180,crushing fork middlegame veryLong,https://lichess.org/kllp2DcO/black#64,
00lhe,r2q1b1k/ppp3Bp/3pPp2/2n1n3/4P2P/1B3P2/PPP3Q1/2K3RR b - - 0 23,f8g7 g2g7,654,95,100,68,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Yx9AyNPB/black#46,
00liA,8/3K4/2r5/6k1/6p1/6Pp/3R3P/8 b - - 2 54,c6a6 d2d5 g5g6 d5d6 a6d6 d7d6 g6f6 d6d5 f6f5 d5d4,904,91,53,38,crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/s4AcDFcp/black#108,
00lio,r3k3/1p4R1/3pQ3/pP2p3/4q3/4Pr2/8/7K b - - 4 38,e8f8 e6g8,1132,75,100,393,endgame mate mateIn1 oneMove,https://lichess.org/e6khkz6u/black#76,
00lo9,6r1/4p3/3p1kp1/2pP1n2/1p2pRP1/1P6/4RP1P/6K1 w - - 0 40,g4f5 g6f5 g1f1 f6g5 e2e4 f5e4,1990,81,84,41,advantage discoveredAttack endgame long rookEndgame,https://lichess.org/2AMC2bmO#79,
00luA,r2q1rk1/1b3pp1/p3p3/3n2b1/1pnN1P2/3Q4/PPP1NB2/1K1R1B1R b - - 2 20,d5f4 d3h7,766,80,100,110,master mate mateIn1 middlegame oneMove,https://lichess.org/hCM9r8D2/black#40,
00luO,2r2rk1/p4pp1/1p2p2p/4N3/q2P2PP/P7/1PnQ1P2/1K1R2R1 w - - 1 26,g4g5 a4b3 g1g3 c2a3 b1a1 a3c2,2196,77,84,105,crushing long master middlegame pin queensideAttack,https://lichess.org/O9HXyn6b#51,
00lvP,6k1/p4pp1/1p3q1p/2p1R3/2Q5/2P2N1P/P1P2PPK/2r5 w - - 4 24,c4a6 f6f4 g2g3 f4f3 e5e8 g8h7 a6d3 f3d3,1429,76,93,141,advantage deflection endgame veryLong,https://lichess.org/Krxft80K#47,
00lvf,4rbk1/pp1qr1p1/2pN3p/4P2b/3P4/6Q1/PP3RPP/5RK1 w - - 0 30,d6e8 e7e8 g3b3 d7d5 b3d5 c6d5,2201,78,89,175,advantage long middlegame,https://lichess.org/K3wOnVJy#59,
00m5H,8/1p5p/6p1/2P2k2/1P6/P3qp1Q/8/5K2 b - - 5 43,f5e4 h3e6 e4d4 e6e3 d4e3 b4b5 g6g5 c5c6,1446,76,94,663,crushing endgame master queenEndgame quietMove veryLong,https://lichess.org/P8apABHK/black#86,
00m6L,8/8/k6p/p4p1P/p1p1pP2/K1P1P3/1P6/8 w - - 1 49,a3a4 a6b6 a4a3 b6b5 a3a2 b5a4,1460,75,97,3557,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/q1f1ucic#97,
00mF3,1r6/6k1/b2p1p2/2qP1Pp1/1pP1P1P1/3Q4/3BK3/7R w - - 4 38,d3h3 c5c4 e2f2 c4e2 f2g1 e2d1,2070,75,100,120,crushing endgame exposedKing fork long,https://lichess.org/MmowlWby#75,
00mFI,4r2k/2q1r3/2p4Q/p5P1/1p1Pp1P1/2P1N2P/PP6/4bRK1 b - - 0 28,e7h7 f1f8 e8f8 h6f8,1314,81,93,4521,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/kiOTTNFh/black#56,
00mJY,r1k1R3/pppr1B2/5p1p/8/8/8/PPP2PPP/2K5 b - - 1 20,d7d8 f7e6 c8b8 e8d8,1046,78,59,117,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/tpq9s5i4/black#40,
00mLw,r5k1/p5pp/1p2b2r/3p4/2pQ1P1q/2P1P2P/P1P1B1P1/R5K1 b - - 0 25,e6h3 d4d5 h3e6 d5a8,1193,78,82,168,advantage fork middlegame short,https://lichess.org/b5bclKA7/black#50,
00mNT,8/2q2p1p/R2bpkp1/2p5/4pP2/3r3P/1Q4P1/R5K1 b - - 3 38,f6f5 a6a7 d3d1 a1d1,2793,107,91,462,crushing endgame short,https://lichess.org/oxSgw2VP/black#76,
00mRr,8/2Q2kpp/1p1p2r1/1PnN4/2P1n3/6P1/1r3PK1/8 b - - 6 41,f7e6 c7e7 e6f5 d5e3,1902,79,95,14256,endgame master mate mateIn2 short,https://lichess.org/0dpg8xr1/black#82,
00mST,r4r2/ppk4p/n2N2p1/2p5/4Pb2/2P4P/PP2B2R/1K1R4 w - - 0 25,e4e5 f4h2 d6b5 c7b6 d1d6 b6a5 b5a3 f8f4,2494,77,61,102,crushing defensiveMove hangingPiece middlegame veryLong,https://lichess.org/TnR9jLpy#49,
00mY4,r1r3k1/1pB1pp1p/6p1/1p1Pn3/1R6/1P4PP/P1R2P2/6K1 w - - 5 29,b4b5 e5f3 g1f1 f3d4,1480,79,92,76,advantage endgame master masterVsMaster short,https://lichess.org/94FLTKoW#57,
00mca,1Q5r/p3nkpp/3p2q1/3P4/4P3/B1r2B1b/P4PPP/R4RK1 w - - 2 20,b8h8 c3f3 g2g3 f3a3,2221,78,86,326,crushing middlegame pin short,https://lichess.org/EIg6vKLO#39,
00mg9,1r1r3k/2q1b1pp/p7/3Q2pP/3B4/Pp6/1P3P2/1K1N2RR w - - 1 28,d5e5 c7c2 b1a1 c2c1,1472,74,73,121,mate mateIn2 middlegame queensideAttack short,https://lichess.org/LvqtEXMe#55,
00mnZ,8/p5k1/1pp2pp1/4Pp1p/5P1P/2P3P1/PP4K1/8 b - - 0 35,f6e5 f4e5 g7f7 g2f3 f7e6 f3f4,1042,76,90,394,advantage endgame long pawnEndgame,https://lichess.org/IcNWHIbW/black#70,
00mvr,7r/ppp1Nk1p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 b - - 0 20,f7e7 c1g5 e7e6 a1d1,799,78,99,1078,crushing discoveredAttack endgame master short,https://lichess.org/R3FdESiy/black#40,
00n3G,1k4r1/7p/1p4r1/pPp1qp2/P1Pp1R2/3Q2NP/2P4K/5R2 w - - 4 32,f1f3 g6g3 f3g3 e5f4,1143,77,93,1894,advantage deflection middlegame pin short,https://lichess.org/7me09or0#63,
00n6z,r2Rrk1q/p3Np2/1pp5/8/P1Q1P1pP/2P2P2/1P3bP1/3R3K w - - 5 34,d8a8 h8h4,1188,77,83,198,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WrP84lz1#67,
00n76,8/8/7p/1P1R3P/8/2k5/3p3r/3K4 w - - 3 49,b5b6 h2h1 d1e2 h1e1,1641,74,95,6486,crushing endgame rookEndgame short,https://lichess.org/1pRVU0YT#97,
00n8z,6rk/pq3p1p/1p3RrB/1Pp1p3/2PnP2Q/P5P1/6KP/1R6 w - - 2 28,b1f1 g6g4 h4g4 g8g4 f6f7 b7e4,1828,109,50,16,capturingDefender crushing long middlegame,https://lichess.org/AbPN5mb0#55,
00nAo,8/p2k4/2p5/8/Q7/2B2p2/PP1K1q2/8 w - - 0 40,d2d3 f2e2 d3d4 f3f2 a4a7 d7e6,1981,75,90,100,advancedPawn crushing defensiveMove endgame long,https://lichess.org/r4wGrlgZ#79,
00nNa,8/2k3pp/4p3/1R3p2/1Pr2K1P/6P1/5P2/8 w - - 7 37,f4e5 c4e4,1270,97,71,108,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/WsRWmvEZ#73,
00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2PnP2/2P2R1P/2B1R2K b - - 4 25,e3g2 f2g2 g6g2 h1g2,1698,164,0,10,advantage endgame short,https://lichess.org/8xUXz45H/black#50,
00neh,8/7p/1P1n4/7P/4p3/8/2pBK3/1k6 b - - 1 47,d6c4 b6b7 c2c1q d2c1,1242,79,94,135,advancedPawn crushing endgame master short,https://lichess.org/JKaqBW90/black#94,
00nh0,8/8/8/4R1kp/4p3/4r2P/6PK/8 b - - 1 50,g5h4 g2g3 e3g3 e5e4 h4g5 h2g3,1592,77,90,88,crushing deflection endgame long rookEndgame,https://lichess.org/N8kLeymk/black#100,
00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1142,80,91,1073,advantage endgame short,https://lichess.org/ZaRB691n/black#72,
00nl3,6R1/1p4p1/p1k4p/3p4/PP2p1P1/2b1P3/6K1/8 b - - 2 37,b7b5 g8c8 c6b7 c8c3,820,79,89,273,advantage endgame master short skewer,https://lichess.org/WVBshO34/black#74,
00nlD,1r2r3/pp3pk1/2pp2p1/1P2p2p/2P1N1nq/3PP3/P2Q1PB1/1R3RK1 w - - 0 23,e4g3 h4h2,940,99,92,458,master mate mateIn1 middlegame oneMove,https://lichess.org/gFXDvLri#45,
00noA,8/1b4p1/p3p1Pr/1p1p4/3N4/2PB4/PP3k1r/1K3R2 b - - 20 41,f2e3 f1f3 e3d2 d4b3 d2e1 f3f1,1454,76,97,3744,endgame long mate mateIn3,https://lichess.org/wzqiWq1O/black#82,
00ns1,5rk1/pp5p/2p1P1p1/3pN3/5r2/2P4Q/PP4PP/R4q1K w - - 2 25,a1f1 f4f1,600,99,43,62,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/9IfhjtAA#49,
00nxI,r3kbnr/p2n2pp/2pp2q1/4P2b/2P1Pp2/P1N2N1P/4BP1R/1RBQK3 b kq - 0 21,d7e5 f3e5 g6g1 e1d2 g1d1 e2d1,1948,75,86,748,advantage long middlegame,https://lichess.org/37X7my2n/black#42,
00o3m,2r2r2/1b4pk/p4q1p/2p2p1Q/4pP2/2P1R2N/PP4PP/2R3K1 b - - 4 32,f6g6 h3g5 g6g5 f4g5,1490,79,76,53,crushing middlegame pin short,https://lichess.org/kWotu96y/black#64,
00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1256,77,80,313,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#80,
00o7c,2r3k1/p4ppp/1pb1pq2/1P6/2Q1PP2/6P1/P5BP/2R3K1 b - - 0 24,c6b7 c4c8 b7c8 c1c8 f6d8 c8d8,465,106,87,989,backRankMate endgame long mate mateIn3,https://lichess.org/3D9Cq2HT/black#48,
00oQO,5rk1/1p4pp/p7/3R1N2/4rn2/6KP/PPR2PP1/8 w - - 1 34,d5d4 f4e2 c2e2 e4e2,1675,76,94,4571,crushing endgame fork master short,https://lichess.org/Gv6O3qzw#67,
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1186,78,86,139,crushing endgame short,https://lichess.org/tpQXCjFQ/black#118,
00oXF,3r1rk1/1p3p1p/p1q1b1p1/4P2P/2p2P2/P5R1/2Q1B1P1/3R2K1 b - - 1 25,e6f5 c2f5 d8d1 e2d1,1726,74,93,569,crushing middlegame pin short,https://lichess.org/UNhxKWVR/black#50,
00oYS,4K3/4P1k1/8/8/8/8/2p1R3/2r5 w - - 10 59,e8d7 c1d1 d7e6 c2c1q,941,80,100,425,advancedPawn clearance crushing endgame master promotion rookEndgame short,https://lichess.org/poyLvn1d#117,
00ob0,r4rk1/4qp2/p2p2np/1p3b1Q/2p1P3/2P5/PPB3PP/RN2R1K1 b - - 0 20,e7h4 h5h4 g6h4 e4f5,1732,76,82,64,crushing middlegame short,https://lichess.org/ExMdF7mp/black#40,
00ocD,8/8/8/4p3/4Nk1p/1R3P1P/6PK/r3b3 w - - 14 48,b3b8 e1g3 e4g3 h4g3,933,77,100,81,endgame mate mateIn2 short,https://lichess.org/VSRjvXv3#95,
00ofO,8/5kpp/2p2p2/P1Bpn3/1P6/7P/r4PP1/4R1K1 b - - 2 31,f7e6 f2f4 e6f5 f4e5,1442,75,92,4641,crushing endgame short,https://lichess.org/Xbq1CCD6/black#62,
00ogc,1r4k1/5p2/4p1pp/3p4/3P4/q1P3P1/PrRQRP1P/6K1 b - - 11 27,a3a2 c2b2 b8b2 d2b2,863,83,95,996,crushing endgame short,https://lichess.org/rlxeM6QT/black#54,
00ohT,6rk/3R3p/4P2r/1p3p2/p7/P1P5/1P3RpK/4Q3 w - - 1 42,h2g1 h6h1,612,91,70,128,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/oJJZtqYa#83,
00onZ,3r4/ppq3kp/2p1Qpp1/2P1b3/1P1rRp2/P4P1P/2B3P1/4R1K1 b - - 6 31,c7d7 e4e5 f6e5 e6e5 g7g8 c2b3,1879,76,72,572,advantage long middlegame,https://lichess.org/GKpRcTKl/black#62,
00ooZ,8/p4ppp/1ppk4/5P2/1PR3PP/3K1n2/P7/8 w - - 1 38,h4h5 f3e5 d3c3 e5c4,922,77,100,73,advantage endgame fork short,https://lichess.org/PY0JeECx#75,
00ouE,2r5/2r3k1/1p2pp1p/p2pQ1p1/3P4/4P1P1/PPq2P1R/KR6 w - - 0 30,e5e6 c2b1 a1b1 c7c1,1347,74,97,3929,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/ZjaFn424#59,
00ouR,5rk1/5ppp/P2p4/3P3n/P3P3/b4P2/B3N1PP/1R4K1 w - - 2 27,b1b6 a3c5 g1f1 c5b6,908,85,38,49,advantage endgame fork short,https://lichess.org/pNbGlxRb#53,
00oxX,r2q1rk1/1R1b1pp1/2n2n1p/3p1B2/2pP1B2/5N2/2Q2PPP/1R4K1 b - - 4 22,d8c8 f5d7 f6d7 b7c7,2124,115,100,31,advantage middlegame short,https://lichess.org/PRVGHACq/black#44,
00p5I,2r4r/1b4k1/2q1p1p1/2p5/1p1pR1QP/pP1P1PP1/P1P5/4R1K1 b - - 0 30,h8h6 e4e6 c6f3 e6e7 g7f8 e1f1 f3f1 g1f1 f8e7 g4g5 e7d7 g5h6,1971,76,94,11350,advantage fork master masterVsMaster middlegame pin veryLong,https://lichess.org/GErJ3bwZ/black#60,
00p7R,2r3k1/R1r2qp1/4p2p/3p1p2/3P4/2P3QP/5PP1/R5K1 w - - 7 35,a1a6 c7a7 a6a7 f7a7,1245,77,76,410,crushing endgame master short,https://lichess.org/IblxSC2D#69,
00p93,1k1r1b1r/n1p3p1/p5p1/1pn1P3/P2B2Pq/2P2Q1P/1PB1K3/R6R b - - 0 24,c5e6 d4a7 b8a7 a4b5 d8d2 e2d2,2088,73,94,12052,crushing long middlegame pin queensideAttack,https://lichess.org/TAw4No8T/black#48,
00pBn,7R/8/8/P5p1/5k2/1KP3r1/7p/8 b - - 1 51,g3g2 a5a6 g2e2 a6a7,1496,78,90,901,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/rQFsqHTR/black#102,
00pCr,6nk/pRQ4p/6p1/5p2/4p3/2b2nP1/q4PKP/5B2 b - - 3 31,c3d4 c7h7,917,81,100,98,master mate mateIn1 middlegame oneMove,https://lichess.org/NGOQ1yu4/black#62,
00pER,r2q1rk1/4N1bp/p2p2p1/2p3N1/Pp4P1/1Q5P/1P1n1P2/5RK1 b - - 0 21,g8h8 b3g8 f8g8 g5f7,1575,85,86,7913,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/cQjDrt9I/black#42,
00pEZ,2kr2r1/ppq1bbBQ/2p1p3/2npP3/8/2P2N2/PPB2PPP/R4RK1 w - - 3 21,g7f6 e7f6 e5f6 g8h8,1663,75,93,6389,advantage master middlegame short,https://lichess.org/0rpW3mrV#41,
00pHb,r5rk/4qp1p/p4N1Q/1p2p3/3pP3/1P1P3P/1PP3P1/5RK1 b - - 2 23,g8g6 h6h7,879,76,100,650,endgame kingsideAttack master mate mateIn1 oneMove,https://lichess.org/Iot7eUOB/black#46,
00pRN,r3r1k1/1p3p1p/p1pq2p1/3pNn2/3P2b1/1PPQ4/P1B2PPP/R3R1K1 b - - 3 27,f5g7 e5g4 e8e1 a1e1,1355,80,72,99,advantage hangingPiece middlegame short,https://lichess.org/2VmMkxXp/black#54,
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1010,92,86,31,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#51,
00pWF,8/8/p3k3/1p1pP3/5P2/1P6/6K1/8 w - - 0 53,g2f3 a6a5 f3e3 a5a4 b3a4 b5a4 e3d4 a4a3 d4c3 d5d4 c3d4 a3a2,2116,97,100,21,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/ToFAnFTM#105,
00pdW,4Q3/6pk/p7/4Pq1p/2r2P2/P5P1/1P5P/5RK1 w - - 2 36,e5e6 f5c5 f1f2 c4c2 e8h5 c5h5,2292,76,94,800,crushing endgame long,https://lichess.org/EgxR1ng4#71,
00piA,r3r1k1/pp3pp1/2p2q1p/3pP3/P3bP2/2P1N1P1/1P1Q1K1P/R3R3 b - - 0 23,e8e5 e3g4 f6f5 g4e5,1159,76,100,143,advantage fork middlegame short,https://lichess.org/1B30ZVJt/black#46,
00plb,8/1p6/p1p3r1/1kP5/7R/5P1P/5K2/8 w - - 0 54,h4g4 g6g4 f3g4 b5c5,1925,75,89,694,crushing endgame rookEndgame short,https://lichess.org/5wrsvEX6#107,
00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,980,96,95,1737,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#69,
